AMNB,-0.21916096,0.5109868,3.09516,-0.7479257,-0.9639901,-1.2388613,-0.43805227,-0.35075593,-1.0577872,0.5985821,1.2313987,1.0313002,1.6668826,-0.70219904,-0.95991206,-0.969234,-1.3313785,-1.5739539,-0.27194098,-1.1804014,-0.20467325,0.97083455,-1.690125,-0.5439002,-3.2123961,-0.57597905,0.6483442,0.51366365,-1.4110603,3.554097,2.328526,-2.223593,1.3096111,-0.41558638,0.44312418,0.8930671,1.5356544,-0.9908615,-0.6092264,1.2276615,-0.85365444,2.3437085,1.8652861,3.515082,2.531608,-3.3983142,0.77791876,1.5506413,0.41698298,-0.5539794
AMOT,1.1715297,0.43940005,2.091527,0.7952819,-3.0367258,0.618274,-1.17785,0.9965819,1.3768979,-1.9340737,0.34811765,2.735554,-1.6154414,-0.51951426,-0.23012182,0.9507755,-2.892509,-2.4387598,-0.9424385,-0.76410675,0.018166998,0.33151504,-3.265422,0.23080352,1.0584126,-0.77733225,-1.9740554,1.2179909,1.8943999,0.16421159,-1.3196629,0.62249196,0.82057,0.4714989,-0.31066135,1.2102481,0.41562822,-0.056975733,-2.0028796,2.4214,-2.795123,5.4346538,-0.8294624,-1.3649021,2.7861445,1.5898385,1.560133,2.2073667,0.57796735,-1.1887062
AMPH,1.351686,2.3857067,-0.21943326,2.6541486,-3.4056191,0.69026226,0.43913335,-0.07333716,3.291096,-2.9980738,-0.29054818,0.36281842,2.350216,0.97559834,-2.4942794,2.3218386,0.5522678,-3.0992644,0.108046405,0.34384823,-0.91999537,-0.36457476,-2.0646608,2.3270304,1.2221942,-2.4952912,-0.23807539,-1.9615322,2.0701737,2.7149463,-0.6637761,1.0536623,-1.1772196,-1.4760045,-0.06403349,0.7976388,1.9404291,-1.0757847,-0.89252305,-1.4327089,-2.17259,0.38882822,1.3869696,0.10125073,2.995107,-0.79726577,-1.2671849,3.2052546,-2.3547528,1.634783
AMRB,1.5927948,1.187893,1.6532477,2.8660545,-2.1463819,1.0437052,0.08967019,1.9431814,-0.14859843,-1.5650247,1.0236367,0.8177115,0.80089766,0.96554095,0.34810793,0.025207605,-0.98030585,-2.0698903,-1.3164371,0.21428142,0.7551128,-1.5061533,-1.5861514,2.0291042,-1.0625038,-1.3141695,-0.23231739,-1.283957,0.5121536,2.1545806,-1.2177806,-0.7800441,3.0123672,-1.64246,-2.028761,0.2197746,1.4435524,0.407498,-1.536391,-0.19582552,-1.6810777,-0.092370935,-0.36641595,0.8528467,4.730201,-0.019957965,1.4401523,1.8212501,-0.51298904,-0.6308531
AMRK,1.6016028,0.27468058,1.8986386,-0.5367632,-1.6953683,1.0333154,-0.9405368,-0.5580611,0.4464432,-1.8547747,0.4462392,2.8984785,-0.68342865,-2.4092474,-0.11228969,0.9929662,0.92378443,-1.323633,1.1009309,-0.2818364,0.12743166,0.43791628,-3.7240393,-0.6926944,-0.730784,-1.2142873,-0.9046472,1.1074677,3.524281,1.4461284,-0.7114371,-0.98461,-0.20327917,1.7197728,0.5490666,0.8744842,0.030076984,-0.13343878,0.5101179,0.8974489,-4.339072,4.842539,1.0905377,-0.41540486,3.0799644,-1.5162253,-1.4339283,2.6737576,0.99097586,0.10261857
AMRN,1.435784,1.931022,1.1417283,3.4990203,-1.7311933,1.4460527,1.8727529,0.77787375,0.29469782,-2.4185097,-0.08305511,1.6225235,1.5237633,-0.8121943,-0.5673592,0.7419336,-1.9085969,-2.0708516,1.4736934,-1.4020077,-2.2677813,0.20809184,-2.724076,3.7816002,-3.1231074,-2.0461526,-0.6197661,-1.3826559,2.927443,3.5862257,0.0015403684,1.9110864,-1.3027298,-0.5138746,0.62509954,-1.1859658,0.72428536,0.7943388,-0.5135104,0.19840938,-2.6824503,0.48799857,-1.2716975,0.16892579,3.9856725,1.0102286,1.6889961,2.1248302,-1.3579253,0.2721811
AMRS,0.091847554,0.6578359,-1.2851937,3.695656,-3.2251482,-1.0364453,0.764555,1.2165045,-0.5841774,-3.648431,0.4261744,-0.091276504,0.87392014,0.44561434,-1.8494213,-0.3854083,-1.5160521,-4.500056,0.5359257,-1.0851176,1.0112432,-0.10979278,-3.8132591,2.7389925,-0.78288,-1.0448004,-1.6826122,-1.2707323,1.1290599,2.267495,-1.5166568,0.37981308,1.3893605,-0.7792097,0.43181297,-0.24917634,1.0010152,-0.65357864,-0.2750074,-1.4771813,-3.0209217,1.0794314,-0.09994625,-0.010392482,1.6869023,-1.0584594,0.94596875,1.7719465,-0.54377824,3.3630898
AMSC,1.6177717,2.4835546,1.2403822,-1.0603762,-3.6804528,2.24661,0.07907198,-0.55663073,0.49158087,-1.4812926,0.98702693,0.2959417,1.4401217,1.3185186,-0.55702436,2.4766967,-1.8194566,-3.030714,-0.7347339,-0.77837,-2.0763516,1.8146831,-1.6369615,1.4987733,-0.05256848,-0.0050948802,-3.80055,-0.6305003,1.3057027,0.056479193,0.14590178,-0.312677,1.3725454,-2.8811758,-0.9845959,0.2235238,0.6649489,-0.842207,-1.9758067,-0.4604203,-2.2131789,2.0719762,0.5540695,3.171146,4.404102,-2.1205928,2.239993,1.5798845,-1.8762065,0.40069976
AMSF,1.0392262,-0.51122695,1.2170913,-1.4890863,-1.8775278,-0.018601075,-0.3243827,1.3873651,-1.2290558,-0.91127115,0.8218621,1.2328776,1.2574055,-2.9901009,-0.11427407,0.010733501,1.8664241,-0.9013506,0.25772956,1.2056746,-0.3554767,-1.8524461,0.87488866,0.55829734,-2.1104298,-1.5050516,2.5033472,1.6642995,-0.65906084,3.1510751,-2.1640506,-1.4031571,1.9757229,-0.39528075,1.0784333,-1.7689003,-2.3447478,-2.4272914,0.699709,2.5793848,-0.31212097,0.9582641,0.62734795,4.454666,1.5112609,-1.0732838,0.49064153,-1.4214994,0.59009373,-0.6322208
AMSWA,0.7020511,2.3431916,1.7176217,1.9320321,-2.8337696,2.2657995,-1.8274374,0.8961763,-0.16855377,-2.0066326,1.0046585,-1.3971711,2.1280994,-0.0077475575,-1.6393666,0.81531847,-1.4658891,-2.9093122,-2.2561672,0.7709221,-0.6919014,-0.46947625,-2.7155974,1.8423611,1.9266165,-1.465857,-1.1781784,0.4692552,1.3331198,1.9551733,-2.089856,1.1391436,-0.011810019,-2.3714395,0.060496617,0.13728262,2.2836347,0.57458496,-1.5143237,1.3014712,-0.3225213,1.7667229,0.26944286,1.6178795,5.2336802,-0.15529954,0.38611683,3.5580573,-0.54335105,0.075655624
AMTD,1.2824793,1.1921645,1.6580589,0.48597455,-5.0229764,-0.96030545,0.49702975,0.8418396,0.9671873,-3.052025,2.5013835,-0.9065574,1.4854004,-1.3293726,-1.184744,2.015339,-0.10443302,-2.134279,-1.4127531,-2.2396982,-0.5982275,0.72939974,-0.58163613,1.9645379,3.138757,-0.75045884,0.9848583,0.5377764,-1.497418,1.3312455,1.1586215,0.92873025,-1.1934597,-3.3600407,1.3271533,-1.2097243,-0.13509928,-0.8130865,-2.240978,1.8172231,-1.2527602,2.2453353,2.5946279,2.779356,2.2474809,-0.20128134,1.3269696,-0.8653082,-1.8695362,0.5486487
AMWD,1.531332,-1.0287365,-0.2507796,1.5790544,-2.2362947,1.1416668,-0.1167865,1.8744015,1.0491621,-2.5297759,-0.36002645,2.2578394,1.6145159,-0.88050145,0.03707023,-1.2337632,-2.5177057,-2.609167,-0.38989422,-0.94764227,-2.3672786,-1.5477633,-2.465031,3.684276,-0.21802092,-0.5886883,-2.2519848,-1.2060709,3.2384279,3.5906286,1.1171889,1.320361,-1.264749,0.45320916,-0.30173203,0.62431675,0.446317,0.46894434,-0.54030335,0.34363207,-2.5711644,-0.18914168,-1.2310965,1.6018953,3.9844432,-1.3625265,2.6270685,3.867111,-1.4863682,0.3737456
AMZN,1.5870783,-0.21229844,-1.6402067,1.2602913,-5.8770776,0.8228707,0.8317679,1.5875691,1.2374569,-2.2721806,2.061468,0.94172573,1.1703492,0.015778447,-0.8466774,-0.3829119,0.8687771,-2.3725195,0.26068342,-3.2387962,-2.0105212,-0.71245,0.7013864,3.5366266,1.3530998,0.0692992,1.8060092,1.2174679,1.5808818,1.6052513,-1.2538577,-0.0027403615,0.06349447,-2.3584232,0.72041804,-1.8562785,4.085709,0.42083383,0.10005426,2.172958,-1.7484589,0.86570716,0.9999996,1.761455,4.287599,0.12533312,2.1591737,0.37435082,-0.29327396,0.5702448
ANAB,0.698025,0.36151665,-0.37725404,0.22652298,-0.34323385,0.28515443,-0.25789726,1.0162183,-0.08017064,0.19210993,0.40280014,0.058670253,0.54921263,-0.2258922,-0.16257603,-0.5218504,0.09524918,-0.5054574,-0.214535,0.11071038,-0.823478,0.088489026,0.013139946,0.35927522,0.038777173,-0.056796446,0.62458885,0.2347602,0.32225895,0.21799538,-0.50197005,0.29788738,-0.17727956,-0.029305113,0.025433958,-0.31887108,-0.6977668,-1.279908,-0.60968053,0.90128535,-0.3249592,0.86734825,0.30694154,0.4190746,0.15775855,-0.21610469,0.5112548,-0.29952392,-0.5051695,0.16757189
ANAT,0.8269599,-0.70461684,1.8753328,-1.5957209,-3.0407112,0.12644923,-0.3033414,-0.26494724,-1.6800745,-2.3267741,1.3501793,0.17776829,0.945498,-2.7408068,0.5184568,-0.10116396,1.0026788,-1.6250722,-0.79062504,-0.19886917,1.5182548,-0.9042987,0.26987988,0.26491895,-0.9550967,-1.3034066,0.12164666,1.4228778,0.030000415,3.236968,-0.8555665,-1.3578858,0.36927426,-0.48582113,0.94428384,-1.2369797,1.8873193,-0.28166512,1.4383618,2.2834332,-2.1462605,1.2106749,3.3021886,4.7395773,1.8910394,-2.915428,0.5766916,0.36338598,1.1887192,0.30723578
ANDE,0.51613545,2.797572,2.7921598,0.013728171,-2.8512962,0.17764147,-0.030238895,1.4235095,-1.217879,-2.1521318,-1.2236162,0.5221408,1.8565387,-2.5856283,0.59009403,1.3485258,-1.0463127,-3.5351489,-1.3583477,-0.32496342,-0.48533264,0.19722208,-1.1951461,-0.68956286,-2.2416167,-2.3876936,-2.1685748,1.6870997,2.185308,4.581767,0.04063227,-0.7593262,0.8739177,-0.9916461,2.1957288,0.55775756,1.1687856,0.33904645,3.0520527,-0.40229824,-2.4921036,0.96934634,0.79148966,4.1869626,2.0875564,-1.6092614,-0.1490003,2.19885,0.17959957,1.8966041
ANGO,2.0676358,1.9463695,-0.16210921,1.9020972,-2.033663,1.0872841,1.4294841,-0.3021904,1.9791725,-3.3833864,0.012694216,-1.0588034,1.3609806,-0.88160187,-0.76632077,0.73187363,-1.6195965,-2.1273654,0.6536134,-1.3773314,-0.57636833,0.982192,-4.179494,2.140101,0.6050905,-0.55979073,0.3722702,-0.4572503,2.478177,2.0395238,-0.074368805,0.028923076,-1.7898937,-2.1944098,0.14852048,-0.21312918,0.6340276,-0.35409158,1.154561,-0.80947363,-1.5853182,-0.7351791,0.2574623,-0.02627201,4.0259132,-1.3582797,1.383433,4.403841,-2.5636556,2.9749966
ANIK,2.9485428,2.723975,3.0341153,3.0880618,-3.4870262,0.28840882,1.6740116,0.33923516,2.2515776,-0.62116224,-0.9262699,1.4919231,1.7017795,-0.14573653,-1.3554736,-0.0408856,-1.5544488,-2.106258,-1.7182385,-0.0254312,-1.8073393,-1.3417594,-4.131638,3.2154768,-0.7093843,-2.4530983,-1.4373689,-0.80637395,-0.54906124,0.3056824,0.40020126,-0.34445703,-0.93314135,-1.9675823,0.33142027,0.47406694,-0.21113867,-0.9814598,-1.9286603,-0.05800991,-2.807962,0.29077452,0.48004276,1.1368186,2.13867,-2.0160701,0.2805058,2.9517972,-2.5755203,1.3871037
ANIP,0.6790519,0.652254,-0.8185159,2.0271192,-1.8547419,1.4991663,-0.45454204,-0.46721175,0.22343278,0.29747912,0.36060327,-1.376275,1.6752299,-1.1212549,-0.72727674,0.26170173,1.0084571,-1.9647846,-0.13375837,1.6635653,-1.1375408,-1.9449521,-1.3075141,1.7309169,2.2913566,-1.7594527,2.617307,0.55322707,-0.8023775,2.0393517,-1.6838671,0.24150553,0.25584084,-2.8035288,-0.09830386,-0.48095065,-2.017728,-2.3091223,-3.6400526,3.6590781,0.88850045,1.861871,-0.90336984,2.6118305,2.1190062,-0.30219787,0.8184969,-1.7005507,-1.5260882,-1.166066
ANSS,1.3802758,1.7505347,2.1636617,0.25168788,-1.2761989,-0.055881944,1.2312723,0.42840132,0.8459933,-3.4079869,0.8468064,1.9453284,3.170214,1.4172379,0.15551727,-0.40320766,-4.0843463,-3.6568997,-1.7172836,-1.7751344,-1.3144493,0.15899648,-1.2175024,2.3781152,-2.6253705,-0.22394922,-3.5207841,-0.6481635,2.149598,3.768257,-1.0653536,0.82817125,-0.32927006,-0.9272853,1.430933,-0.72432786,0.7401967,-0.46049368,-0.38923675,0.32121247,-1.9512813,0.65530235,-0.5876855,1.0792018,3.3426828,-1.02911,3.8718402,1.9757034,0.8441163,-1.422347
AOBC,2.6718466,2.1288903,-0.6380268,1.1186501,-2.676006,0.7706929,1.2002057,0.64653087,1.1587863,-0.7101833,0.39014897,0.9959435,2.299653,1.1236211,0.13779213,0.0922684,-0.7049777,-3.2202592,-0.1392153,-0.27440637,-2.2637792,-0.42776966,-2.3139741,3.4836545,0.710813,-2.2413094,-1.7694745,-1.2621025,3.2716534,0.8859174,2.550237,-2.1836638,0.48513216,-2.555437,-1.5442617,0.51527554,0.12269317,-0.09439182,-1.3125898,-1.5025785,-3.5459301,-0.06325953,1.7627239,0.3252864,3.852923,-2.4013925,0.59945095,1.5786664,-2.57481,-0.363558
AOSL,0.65412265,2.9038448,1.2241514,1.1032014,-3.11019,1.4405203,0.7848549,0.3604051,0.6617702,-1.1431271,0.38544223,-0.7484573,1.966073,1.4730792,0.4045117,1.2541732,-0.2592905,-3.292599,-1.6714811,-1.4401441,-0.825238,0.9227314,-2.4894626,2.4618664,-0.30946323,1.0953856,-2.280788,-0.92351234,1.7925483,2.7289627,-2.8598034,0.37488896,0.70653003,-1.4263049,1.2030512,0.1598711,1.3577558,1.3934929,-1.2949474,1.2554919,-2.1896634,2.6463568,-0.13162777,1.7841272,3.8704002,-2.5225995,2.731839,3.0834463,-1.5430659,-0.3427591
APDN,0.8843677,0.68886673,-0.68342525,-2.104169,-2.053055,-0.37543222,2.0350628,0.3528566,1.665178,-1.3732203,0.6473986,-1.0447239,1.622427,1.0798544,0.8671417,-0.49559537,-0.100922,-2.1841683,0.11407906,-0.4125009,-1.8708286,-2.0649698,0.73183125,1.6317786,1.2015024,-1.0389638,1.2545764,-0.56743056,0.89064044,2.1219468,0.2583982,-1.4667695,0.43157834,-1.5468369,-0.0590435,-0.033159178,-3.4638705,-3.7659643,-1.3163882,1.8722416,-1.9276581,-0.16379502,0.52690494,2.6849926,0.6305666,-0.9955527,4.5057325,-1.6831039,-1.8511579,-1.9111562
APEI,0.22349145,1.2550437,-1.2361739,0.8678779,-4.0305033,-0.48664886,0.627921,-1.0208168,0.8375246,-2.7992682,1.6415087,-1.0176314,2.3730938,-0.82412523,0.22981766,0.04072366,0.14296383,-3.001505,-0.30165276,-0.16640234,-0.66156304,-0.51162595,-1.7208894,2.241051,3.9539661,-0.966799,1.3860015,-1.0389332,-0.02833094,1.5241814,0.5306213,0.9853769,-3.3695114,-1.846278,0.29248232,-1.1321523,3.0323935,-1.4194294,-1.642408,2.4094675,-0.46023354,1.7643516,1.888523,3.2094839,2.59186,-0.85198605,0.8140215,0.0598555,-0.60900456,0.6736285
APEN,1.5952728,-0.7604632,0.92992944,-0.25240937,-2.1333776,0.09759345,0.6399083,0.2852858,1.1008353,-2.091772,1.548621,2.9402542,-0.8069977,1.0943458,0.8325979,-0.17536035,0.009658241,-1.6467364,0.48454604,-0.09184804,-1.6790116,-0.9085952,-0.76992583,0.47548202,2.6216862,-0.53393835,1.2656316,0.7326578,-0.6412622,-0.49630117,-1.569498,0.06066613,0.6628134,-0.11817642,-0.31346926,1.1821163,-2.254563,-2.025678,-0.86439353,3.7301126,-3.2237706,3.7065973,0.2000007,-0.8641644,2.6348987,2.2085068,1.0490217,-2.1774893,0.5203492,-0.7577192
APOG,2.6323419,1.7272915,-0.17961669,3.6424048,-0.89042217,0.6504288,-1.5091724,2.9121094,1.0035003,-2.7283366,2.0938692,0.24891025,-0.641379,0.49306333,-0.4484057,-1.6971519,-0.73316514,-2.9667482,-2.3051503,-1.892636,1.5475128,-0.8370722,-1.8279995,2.3119996,-3.30373,-1.6960266,-4.035763,0.80710167,1.0570717,2.357906,-0.48307392,2.6350229,1.3430159,-1.1829933,1.549718,0.5415739,0.60941917,-0.15567534,-1.1363997,-0.49253106,-2.0040631,1.2552441,-0.3689799,1.3485035,2.0119624,-0.87070906,2.1494372,0.08805884,-0.72123754,1.5475599
APPF,1.497586,1.097929,-0.23977618,2.0674598,-1.0841135,-0.1442637,1.2296427,1.5170239,0.12202336,-1.4441783,0.6908281,0.5176266,1.523949,-1.7746949,-1.1868587,0.86968875,0.6899763,-1.5461159,-0.6543325,0.56182325,-2.2768784,-1.4304521,-0.9859827,0.9359843,-1.0797559,-0.62646097,2.656753,0.6631717,-1.7567443,1.4624681,-0.95831996,1.7838954,-1.0518829,-1.4985036,0.5434382,-0.65141815,-2.8794997,-2.683318,-1.7701436,1.8966333,-0.86027503,1.7674165,-0.44286406,1.2998319,1.0570316,1.3400536,0.64132977,-1.3729603,-2.8603325,0.6109468
APPS,1.3653226,2.639292,1.272811,0.73659825,-2.3782468,-0.4994519,0.11540344,1.207211,0.7151596,-1.5192978,1.8241489,1.8823799,3.8944995,-0.70099956,-0.7908885,2.1735976,-1.84564,-3.35687,-1.3738881,-1.0828018,-2.6978655,-1.445495,-4.047193,1.3593508,-0.73618466,0.8919614,-2.7141948,-2.0925357,0.76368964,2.9664712,-1.1355941,0.35384333,-1.202329,-2.5043309,0.77763623,0.49385682,-0.18388191,0.40331262,-2.6943288,-0.047939144,-2.4216034,2.0903957,-0.82315767,0.532574,2.0437515,-0.90429324,0.71146375,2.07957,-1.049467,0.5250491
APVO,0.97489303,1.0200831,-0.0379583,1.2627195,-0.845243,-0.13052715,0.61438453,1.5864817,-0.22332305,-0.73304904,0.6211129,-0.60973656,1.1445665,-2.184193,-0.4006912,-0.26246187,0.65084577,-1.2497408,-0.3357775,-0.23844394,-2.578965,-0.37462193,-0.8929322,1.6619626,-0.2195542,0.06469364,2.4103155,1.5461706,-0.42598787,1.5162275,-0.87803304,0.93787605,-0.75033027,-0.77931577,1.1618128,-0.8581514,-2.1534085,-2.2776709,-1.5304902,1.3410546,-0.19882683,1.3752805,-0.12990424,0.7865967,0.6573343,0.8161864,1.5369656,-1.8054032,-1.2762438,1.1050816
AQB,0.37987944,0.20462488,-0.5058338,0.16503827,-0.051991265,0.17101432,0.073530965,0.8829664,0.33064213,0.4342327,0.55049056,0.4825205,0.17902,0.2780587,-0.59833974,-0.8042255,-0.14219062,-0.5502677,0.1726398,-0.79155076,-1.2714095,0.18322797,-0.2770511,0.7050586,0.24651292,-0.033843618,1.1100122,-0.46914247,-0.6946019,0.751878,0.3930987,-0.44529346,0.08634651,0.045742586,-0.5489224,-0.038123455,-0.49278566,-1.5429643,-0.7672054,1.2687663,-0.11752165,1.1281039,0.93884856,0.23756416,0.24676889,0.007817252,0.3468249,-0.10125725,-1.1140912,0.6107618
AQMS,-0.5750872,1.9087099,-0.28115937,2.96889,0.46994895,-0.6455189,-0.0957766,1.138261,0.48743248,1.0143983,0.57653993,0.09158165,0.87158376,-0.3561314,-1.2124125,-0.41449416,-0.08754124,-1.3976334,0.052434478,-0.3824544,-3.298429,0.31159535,-0.6108473,0.7898725,-0.94849986,-0.14911301,3.1195123,-0.5752172,-2.3244593,2.4342573,0.07784344,-0.98912656,0.7759406,-1.407113,0.03180408,1.9194802,-0.63919145,-3.2415352,-2.0534878,1.785276,1.5121276,1.439722,-0.3955573,0.95911515,0.7041737,0.17967184,0.33905435,-1.0996515,-0.78985816,0.40997794
AQXP,-0.9357065,0.9953877,0.0019921148,-0.7890284,1.1475986,-0.2031053,-0.71768034,1.0977931,-0.084175624,0.79922587,0.53094447,1.2844261,-0.6887449,-0.6103779,-0.42644703,-0.59703285,1.0176651,1.0020739,1.0158067,0.8504629,-0.6225686,-1.708066,0.5183093,-1.3509275,-3.1907983,-1.5596328,2.2515373,0.6841986,-2.1233196,4.413876,-1.8362898,-3.7493908,1.9897003,-0.6147159,-0.16723631,0.2493147,-0.034822017,-2.545653,0.39838827,1.5678967,1.5046594,0.8249482,0.8164148,2.526375,0.4681784,-1.990931,0.33458737,-0.58629847,0.6169039,0.35603637
ARCI,1.8905405,1.731413,0.29467604,0.62290835,-1.6152928,0.24611661,-0.4300828,0.26280066,1.4368705,-2.1763654,0.35170558,2.3193057,-1.2623898,0.25835645,-0.52303016,-0.077139005,-1.7123479,-1.9876924,-1.9433912,-1.2139343,-2.0667963,1.4485083,-3.7875144,0.5285961,1.8020772,0.32433602,-2.6763148,1.8061535,2.1694045,0.12134863,0.80118144,0.61487675,-0.9348966,-0.034349225,1.7963792,0.63249016,-0.42701182,-0.5248584,-0.66805065,0.9749675,-4.7833858,3.946536,-0.9853984,-0.4819017,3.325733,0.0612354,-0.24907418,1.979528,0.16575561,1.3444165
ARCW,1.2620842,3.6903226,0.69198245,3.8092096,-1.4132063,1.3367448,-0.5410627,2.3467977,-1.7333025,-1.7704759,0.65961665,-0.89091647,-0.696928,-1.1220272,1.0603714,-0.7254088,-1.3084034,-1.3643905,-1.1625888,-0.9536626,-3.5366247,-2.5516994,-2.0720882,1.966737,-0.96114963,-0.7827413,-2.982556,0.85258144,1.2080693,1.8404353,-0.20842111,0.67571306,-1.7433718,-2.034991,-0.4494246,-1.0877678,1.4312255,0.41005087,-2.167352,-1.1246766,-1.2304003,1.1598979,-0.8847722,1.707065,2.853305,-0.515187,0.84516436,1.1944622,0.4353814,-0.7755139
ARDX,1.4395988,1.5771958,-0.46559185,1.1585923,-1.8603194,0.31800836,1.0833552,-0.4651165,0.761225,1.1258391,0.9345969,-0.62841564,1.2130558,0.057637688,-0.5871751,-0.13548665,1.0213368,-1.1920277,-0.6032598,-0.50269586,-1.8535734,-1.1173327,0.124499805,1.5703044,-0.17375793,-0.7307632,2.1452317,1.4010895,-1.2891289,1.6496242,-1.5324317,-0.7023505,0.79047,-3.1086254,1.1584822,-0.48527065,-2.6211166,-2.8115048,-1.957859,2.451224,-0.83872753,0.4971784,-2.1869001,2.3421984,2.3852925,-1.3889518,2.2924144,-2.6951911,-1.1343417,-1.0425135
AREX,-0.2885012,0.10429587,-0.49682784,3.09487,-0.2898745,-1.8262271,-1.8690194,2.5596488,0.44430944,-0.79662335,2.214267,1.3682159,0.22571492,0.72815114,-1.5675862,-0.84486234,-1.2381946,-1.585068,0.06779012,-2.918629,-2.3401394,1.1321433,-1.4600706,2.9512224,-1.5200036,1.2042907,1.5085348,-1.1108096,-1.4981868,2.9879525,2.03866,-0.2647191,0.10372664,-1.1797919,-0.34693652,2.0906062,3.1240952,-1.285964,-1.1696732,2.621527,0.25255972,2.123841,1.2881051,1.1061964,1.720116,0.6105971,-0.08070613,0.4573686,-0.73496044,2.0275238
ARKR,0.7993692,-0.28985375,-2.5679677,2.6135323,-3.7722642,0.2891116,-0.6238498,0.078784294,-0.3743322,-1.8948137,0.2569462,-0.76742876,1.4433777,-1.318441,-1.2791723,-2.2166018,-0.413627,-2.0668945,-1.8683738,-2.3291605,-1.0911319,-0.62937456,-0.5792211,2.059491,4.078174,-1.0279359,0.91592,0.009145371,1.0475618,2.2463021,1.344562,0.51260644,-2.2295542,-1.1585534,0.8761827,-1.3450993,1.0203931,-0.80317664,-0.53519624,1.3060732,-1.4736446,1.7414296,1.9545413,3.4934638,3.16509,-0.78665406,2.4240155,0.23352909,-0.86120814,-0.29568142
ARNA,1.4194103,0.65088737,-1.5632802,-1.2481273,-2.650828,0.48703414,1.5111153,0.7261784,2.0845754,-1.014071,2.0817041,0.15684615,1.6446263,-0.8057325,-0.058230102,0.008284864,0.40383524,-1.7068884,0.18303783,-0.45171928,-1.3802955,-1.7073423,0.5890576,1.9549918,-0.45094928,-0.20283087,3.180131,0.26294017,-0.23549272,2.5847025,-0.67295927,-0.5655149,1.2030635,-2.1782959,1.3011025,-1.0833181,-1.9170895,-3.9533958,-0.95128644,2.8463068,-1.2055384,-0.7303417,-1.3090751,1.9631884,1.250586,0.08058518,4.149961,-1.1684732,-0.5552059,-2.1181116
AROW,-0.5392951,-0.20474713,0.81015086,0.2933692,0.53862125,-0.3477029,-0.54145455,0.99539787,-0.6489621,0.3916863,0.43827817,0.9984462,0.48456034,-1.3153261,-0.088654935,-1.4698874,1.9077997,0.30850762,1.3756502,0.8844332,-1.4766326,-0.39111397,0.43213162,-0.029461535,-2.5560713,-0.85493153,4.08583,1.4596446,-1.7069333,3.8640125,-0.7402303,-2.26208,3.2156925,0.3201243,-0.62061614,0.48178846,0.16951662,-1.939512,-0.02564055,2.1865642,0.92048013,1.1670516,0.8991427,3.4974375,1.6033676,-0.65159094,-0.29612982,-0.6476905,1.354302,0.49517584
ARQL,-0.36347362,0.5929171,-1.5186576,1.4014227,1.3244108,-0.2176762,0.8455498,0.46297807,1.8669044,1.0946797,0.3910668,0.4256873,-0.52353746,2.2421794,-0.58265597,-2.099886,0.08717688,-1.0845454,0.25434443,-0.57308775,-4.1774635,-0.2784966,0.26253358,0.9238979,-1.9742233,-0.50929356,3.0847838,-0.55789554,-0.80871814,3.0738862,0.6012584,-1.0878948,1.4473134,-1.0937344,-0.795175,1.532291,0.12958696,-3.5433915,-2.6416342,1.1827481,0.7828958,1.3827751,-1.2145829,1.9737544,1.7876474,-0.965141,1.9559469,0.41605142,-0.35809076,-1.9462179
ARRS,0.5502194,3.9726696,-0.371608,1.9604434,-2.8150659,2.463807,-0.09824062,-0.30724397,1.7061707,-4.2556314,0.36815584,-1.4677926,2.3753922,0.811372,-0.6956058,1.116345,-0.38260725,-4.590053,0.30790356,-1.7646224,-0.32137713,-0.1204327,-0.9866813,2.944242,-1.9554408,-2.6341097,-1.9341154,-0.5529923,2.270023,2.080922,-2.893482,1.8979002,0.73122925,-2.528755,0.92349327,2.3979204,2.7871182,2.2110853,-1.5227437,2.5707297,-2.4901817,0.52713555,-0.07396653,1.4779427,4.6017942,-1.2631809,0.62212706,3.2473292,-0.69156635,-0.9085831
ARRY,-0.17764094,0.5379824,-0.5708774,-0.81902593,-2.2226493,0.30788463,-0.47719395,0.22731979,2.177206,-2.0706055,0.21028401,-2.3456113,1.9377439,0.6159876,-1.5423006,0.19343162,1.2242023,-2.2820256,1.6748605,0.8060542,-0.078782156,-2.7904963,-0.355235,2.0803778,2.029458,-2.0487094,3.2991824,-0.22023383,-0.4403644,2.337221,-1.6735973,0.46017763,-0.5999384,-2.4127905,-0.18734846,-0.13380192,-2.6670046,-2.671043,-1.4154377,3.121828,-0.37259796,0.6727797,-1.8144046,2.8122158,1.9247919,0.90915185,1.0714154,0.1005923,-1.1003177,-1.0099833
ARTNA,2.386167,0.24228851,0.1464514,2.1760473,-3.405575,0.8781831,-1.1177822,-0.056428395,-0.81653214,-1.2130806,1.9895844,-0.50171405,0.6783672,0.48294735,0.18345685,0.22803314,-0.5972656,-1.5240792,-2.2730262,-2.7623215,-0.014484829,-1.7662164,-0.62930703,1.1852567,2.1077278,1.0986964,2.157393,0.3351907,-0.94086576,4.302297,-2.2800622,1.040161,-1.9409151,-1.440518,1.7411534,-1.4598324,2.8045774,-0.8682431,-1.2832999,0.48445642,-1.3345952,0.93287504,1.2585497,3.2706769,2.5774415,0.6731808,2.9142656,-0.16422041,-0.3805984,-0.11780063
